Study area,Region.Label,Area,Sample.Label,Effort,distance,size,object,observer,detected,side,exp,fatigue,gscat,vis,glare,ssmi,altitude,obsname
Nominal_area,1,1000000,99A36,59.39,318.65,1,54978,1,1,L,255.4,61.5,1,G,N,49,48.83334,MS
Nominal_area,1,1000000,99A36,59.39,318.65,1,54978,2,1,L,77.5,61.5,1,G,N,49,48.83334,FM
Nominal_area,1,1000000,99A36,59.39,115.04,1,54980,1,1,L,255.4,63.73,1,G,N,49,48.84898,MS
Nominal_area,1,1000000,99A36,59.39,115.04,1,54980,2,1,L,77.5,63.73,1,G,N,49,48.84898,FM
Nominal_area,1,1000000,99A36,59.39,213.84,1,54981,1,1,R,77.5,64,1,G,N,49,48.84898,LM
Nominal_area,1,1000000,99A36,59.39,213.84,1,54981,2,1,R,255.3,64,1,G,N,49,48.84898,SW
Nominal_area,1,1000000,99A36,59.39,159.48,1,54983,1,1,L,255.4,66.95,1,G,N,52,48.86174,MS
Nominal_area,1,1000000,99A36,59.39,159.48,1,54983,2,1,L,77.5,66.95,1,G,N,52,48.86174,FM
Nominal_area,1,1000000,99A36,59.39,171.77,1,54984,1,1,R,77.5,66.95,1,G,N,52,48.86174,LM
Nominal_area,1,1000000,99A36,59.39,171.77,1,54984,2,1,R,255.3,66.95,1,G,N,52,48.86174,SW
Nominal_area,1,1000000,99A36,59.39,483.37,1,54985,1,0,L,255.4,67.11,1,G,N,52,48.86174,MS
Nominal_area,1,1000000,99A36,59.39,483.37,1,54985,2,1,L,77.5,67.11,1,G,N,52,48.86174,FM
Nominal_area,1,1000000,99A36,59.39,106.37,1,54986,1,0,L,255.4,69.25,1,G,N,52,48.87524,MS
Nominal_area,1,1000000,99A36,59.39,106.37,1,54986,2,1,L,77.5,69.25,1,G,N,52,48.87524,FM
Nominal_area,1,1000000,99A36,59.39,537.92,1,54989,1,0,L,255.4,71.68,1,G,N,43,48.87039,MS
Nominal_area,1,1000000,99A36,59.39,537.92,1,54989,2,1,L,77.5,71.68,1,G,N,43,48.87039,FM
Nominal_area,1,1000000,99A36,59.39,615.09,1,54991,1,1,L,255.4,74.39,1,G,N,43,48.87062,MS
Nominal_area,1,1000000,99A36,59.39,615.09,1,54991,2,0,L,77.5,74.39,1,G,N,43,48.87062,FM
Nominal_area,1,1000000,99A36,59.39,453.48,1,54992,1,0,R,77.5,74.46,1,G,N,43,48.87062,LM
Nominal_area,1,1000000,99A36,59.39,453.48,1,54992,2,1,R,255.3,74.46,1,G,N,43,48.87062,SW
Nominal_area,1,1000000,99A36,59.39,497.74,2,54993,1,1,L,255.4,74.5,2,G,N,43,48.87062,MS
Nominal_area,1,1000000,99A36,59.39,497.74,2,54993,2,1,L,77.5,74.5,2,G,N,43,48.87062,FM
Nominal_area,1,1000000,99A36,59.39,168.84,1,54994,1,1,R,77.5,74.58,1,G,N,43,48.87062,LM
Nominal_area,1,1000000,99A36,59.39,168.84,1,54994,2,1,R,255.3,74.58,1,G,N,43,48.87062,SW
Nominal_area,1,1000000,99A36,59.39,429.42,4,54995,1,1,L,255.4,74.81,3,G,N,43,48.87062,MS
Nominal_area,1,1000000,99A36,59.39,429.42,4,54995,2,1,L,77.5,74.81,3,G,N,43,48.87062,FM
Nominal_area,1,1000000,99A36,59.39,268.83,2,54996,1,0,L,255.4,74.98,2,G,N,43,48.87062,MS
Nominal_area,1,1000000,99A36,59.39,268.83,2,54996,2,1,L,77.5,74.98,2,G,N,43,48.87062,FM
Nominal_area,1,1000000,99A36,59.39,151.21,1,54997,1,1,L,255.4,75.11,1,G,N,43,48.87062,MS
Nominal_area,1,1000000,99A36,59.39,151.21,1,54997,2,0,L,77.5,75.11,1,G,N,43,48.87062,FM
Nominal_area,1,1000000,99A36,59.39,57.06,1,54998,1,0,L,255.4,75.13,1,G,N,43,48.87062,MS
Nominal_area,1,1000000,99A36,59.39,57.06,1,54998,2,1,L,77.5,75.13,1,G,N,43,48.87062,FM
Nominal_area,1,1000000,99A36,59.39,189.73,1,54999,1,0,R,77.5,75.2,1,G,N,43,48.87062,LM
Nominal_area,1,1000000,99A36,59.39,189.73,1,54999,2,1,R,255.3,75.2,1,G,N,43,48.87062,SW
Nominal_area,1,1000000,99A36,59.39,513.45,1,55000,1,1,R,77.5,76.01,1,G,N,43,48.87062,LM
Nominal_area,1,1000000,99A36,59.39,513.45,1,55000,2,1,R,255.3,76.01,1,G,N,43,48.87062,SW
Nominal_area,1,1000000,99A36,59.39,273.65,1,55001,1,1,L,255.4,76.13,1,G,N,43,48.87464,MS
Nominal_area,1,1000000,99A36,59.39,273.65,1,55001,2,0,L,77.5,76.13,1,G,N,43,48.87464,FM
Nominal_area,1,1000000,99A36,59.39,117.64,1,55002,1,0,L,255.4,76.16,1,G,N,43,48.87464,MS
Nominal_area,1,1000000,99A36,59.39,117.64,1,55002,2,1,L,77.5,76.16,1,G,N,43,48.87464,FM
Nominal_area,1,1000000,99A36,59.39,2.21,1,55003,1,1,R,77.5,76.81,1,G,N,43,48.87464,LM
Nominal_area,1,1000000,99A36,59.39,2.21,1,55003,2,1,R,255.3,76.81,1,G,N,43,48.87464,SW
Nominal_area,1,1000000,99A36,59.39,469.26,1,55004,1,1,L,255.4,77.05,1,G,N,43,48.87464,MS
Nominal_area,1,1000000,99A36,59.39,469.26,1,55004,2,0,L,77.5,77.05,1,G,N,43,48.87464,FM
Nominal_area,1,1000000,99A36,59.39,0.53,1,55005,1,1,R,77.5,77.05,1,G,N,43,48.87464,LM
Nominal_area,1,1000000,99A36,59.39,0.53,1,55005,2,1,R,255.3,77.05,1,G,N,43,48.87464,SW
Nominal_area,1,1000000,99A36,59.39,519.4,1,55007,1,1,L,255.4,77.73,1,G,N,43,48.87464,MS
Nominal_area,1,1000000,99A36,59.39,519.4,1,55007,2,0,L,77.5,77.73,1,G,N,43,48.87464,FM
Nominal_area,1,1000000,99A37,60.02,215.97,1,55009,1,1,R,102.7,87.13,1,G,N,40,48.43905,LM
Nominal_area,1,1000000,99A37,60.02,215.97,1,55009,2,1,R,280.5,87.13,1,G,N,40,48.43905,SW
Nominal_area,1,1000000,99A37,60.02,73.12,1,55010,1,1,R,102.7,87.41,1,G,N,40,48.43905,LM
Nominal_area,1,1000000,99A37,60.02,73.12,1,55010,2,1,R,280.5,87.41,1,G,N,40,48.43905,SW
Nominal_area,1,1000000,99A37,60.02,365.15,2,55011,1,1,R,102.7,87.63,2,G,N,40,48.43905,LM
Nominal_area,1,1000000,99A37,60.02,365.15,2,55011,2,1,R,280.5,87.63,2,G,N,40,48.43905,SW
Nominal_area,1,1000000,99A37,60.02,232.44,1,55012,1,1,R,102.7,88,1,G,N,40,48.43905,LM
Nominal_area,1,1000000,99A37,60.02,232.44,1,55012,2,1,R,280.5,88,1,G,N,40,48.43905,SW
Nominal_area,1,1000000,99A37,60.02,119.16,1,55013,1,1,R,102.7,88.11,1,G,N,40,48.43905,LM
Nominal_area,1,1000000,99A37,60.02,119.16,1,55013,2,1,R,280.5,88.11,1,G,N,40,48.43905,SW
Nominal_area,1,1000000,99A37,60.02,417.39,1,55014,1,1,R,102.7,88.24,1,G,N,40,48.43905,LM
Nominal_area,1,1000000,99A37,60.02,417.39,1,55014,2,0,R,280.5,88.24,1,G,N,40,48.43905,SW
Nominal_area,1,1000000,99A37,60.02,506.89,1,55015,1,1,R,102.7,88.4,1,G,N,40,48.3295,LM
Nominal_area,1,1000000,99A37,60.02,506.89,1,55015,2,0,R,280.5,88.4,1,G,N,40,48.3295,SW
Nominal_area,1,1000000,99A37,60.02,38.53,1,55016,1,1,L,280.6,90.21,1,G,N,45,48.20049,MS
Nominal_area,1,1000000,99A37,60.02,38.53,1,55016,2,0,L,102.7,90.21,1,G,N,45,48.20049,FM
Nominal_area,1,1000000,99A37,60.02,45.89,1,55018,1,1,R,102.7,90.81,1,G,N,45,48.20049,LM
Nominal_area,1,1000000,99A37,60.02,45.89,1,55018,2,1,R,280.5,90.81,1,G,N,45,48.20049,SW
Nominal_area,1,1000000,99A37,60.02,532.78,1,55019,1,1,R,102.7,91.88,1,G,N,45,48.20049,LM
Nominal_area,1,1000000,99A37,60.02,532.78,1,55019,2,0,R,280.5,91.88,1,G,N,45,48.20049,SW
Nominal_area,1,1000000,99A37,60.02,689.21,1,55020,1,1,L,280.6,92.11,1,G,N,45,48.20049,MS
Nominal_area,1,1000000,99A37,60.02,689.21,1,55020,2,0,L,102.7,92.11,1,G,N,45,48.20049,FM
Nominal_area,1,1000000,99A37,60.02,107.46,1,55021,1,1,L,280.6,93.18,1,G,N,52,48.09187,MS
Nominal_area,1,1000000,99A37,60.02,107.46,1,55021,2,1,L,102.7,93.18,1,G,N,52,48.09187,FM
Nominal_area,1,1000000,99A37,60.02,49.87,1,55022,1,1,L,280.6,93.23,1,G,N,52,48.09187,MS
Nominal_area,1,1000000,99A37,60.02,49.87,1,55022,2,1,L,102.7,93.23,1,G,N,52,48.09187,FM
Nominal_area,1,1000000,99A37,60.02,375.28,1,55024,1,1,L,280.6,96.63,1,G,N,52,47.94725,MS
Nominal_area,1,1000000,99A37,60.02,375.28,1,55024,2,0,L,102.7,96.63,1,G,N,52,47.94725,FM
Nominal_area,1,1000000,99A37,60.02,53,1,55027,1,1,R,102.7,97.66,1,G,N,52,47.82766,LM
Nominal_area,1,1000000,99A37,60.02,53,1,55027,2,1,R,280.5,97.66,1,G,N,52,47.82766,SW
Nominal_area,1,1000000,99A37,60.02,81.14,1,55028,1,1,L,280.6,97.73,1,G,N,52,47.82766,MS
Nominal_area,1,1000000,99A37,60.02,81.14,1,55028,2,1,L,102.7,97.73,1,G,N,52,47.82766,FM
Nominal_area,1,1000000,99A37,60.02,36.86,1,55029,1,0,R,102.7,97.73,1,G,N,52,47.82766,LM
Nominal_area,1,1000000,99A37,60.02,36.86,1,55029,2,1,R,280.5,97.73,1,G,N,52,47.82766,SW
Nominal_area,1,1000000,99A37,60.02,227.92,1,55031,1,1,R,102.7,99.85,1,G,N,52,47.70513,LM
Nominal_area,1,1000000,99A37,60.02,227.92,1,55031,2,0,R,280.5,99.85,1,G,N,52,47.70513,SW
Nominal_area,1,1000000,99A37,60.02,149.55,2,55032,1,1,R,102.7,102,2,G,N,52,47.57521,LM
Nominal_area,1,1000000,99A37,60.02,149.55,2,55032,2,1,R,280.5,102,2,G,N,52,47.57521,SW
Nominal_area,1,1000000,99A37,60.02,117.12,1,55033,1,1,R,102.7,104.96,1,G,N,60,47.29963,LM
Nominal_area,1,1000000,99A37,60.02,117.12,1,55033,2,1,R,280.5,104.96,1,G,N,60,47.29963,SW
Nominal_area,1,1000000,99A37,60.02,122.48,1,55034,1,1,L,280.6,106.25,1,G,N,60,47.29963,MS
Nominal_area,1,1000000,99A37,60.02,122.48,1,55034,2,1,L,102.7,106.25,1,G,N,60,47.29963,FM
Nominal_area,1,1000000,99A37,60.02,257.94,1,55035,1,1,L,280.6,106.98,1,G,N,60,47.29963,MS
Nominal_area,1,1000000,99A37,60.02,257.94,1,55035,2,1,L,102.7,106.98,1,G,N,60,47.29963,FM
Nominal_area,1,1000000,99A37,60.02,254.31,1,55036,1,1,R,102.7,107.56,1,G,N,58,47.1835,LM
Nominal_area,1,1000000,99A37,60.02,254.31,1,55036,2,1,R,280.5,107.56,1,G,N,58,47.1835,SW
Nominal_area,1,1000000,99A37,60.02,176.64,2,55037,1,1,R,102.7,109.86,2,G,N,58,46.55498,LM
Nominal_area,1,1000000,99A37,60.02,176.64,2,55037,2,1,R,280.5,109.86,2,G,N,58,46.55498,SW
Nominal_area,1,1000000,99A38,64.1,315.48,1,55039,1,0,L,126.4,22.1,1,G,Y,78,37.25286,LM
Nominal_area,1,1000000,99A38,64.1,315.48,1,55039,2,1,L,304.2,22.1,1,G,Y,78,37.25286,SW
Nominal_area,1,1000000,99A38,64.1,153.89,1,55040,1,0,R,304.3,22.7,1,G,N,78,37.25286,MS
Nominal_area,1,1000000,99A38,64.1,153.89,1,55040,2,1,R,126.4,22.7,1,G,N,78,37.25286,FM
Nominal_area,1,1000000,99A38,64.1,327.79,1,55042,1,1,L,126.4,23.16,1,G,Y,78,37.41006,LM
Nominal_area,1,1000000,99A38,64.1,327.79,1,55042,2,0,L,304.2,23.16,1,G,Y,78,37.41006,SW
Nominal_area,1,1000000,99A38,64.1,96.38,1,55043,1,1,L,126.4,23.48,1,G,Y,78,37.41006,LM
Nominal_area,1,1000000,99A38,64.1,96.38,1,55043,2,0,L,304.2,23.48,1,G,Y,78,37.41006,SW
Nominal_area,1,1000000,99A38,64.1,552.19,1,55044,1,1,L,126.4,23.76,1,G,Y,78,37.41006,LM
Nominal_area,1,1000000,99A38,64.1,552.19,1,55044,2,1,L,304.2,23.76,1,G,Y,78,37.41006,SW
Nominal_area,1,1000000,99A38,64.1,455.14,1,55045,1,1,L,126.4,23.91,1,G,Y,78,37.41006,LM
Nominal_area,1,1000000,99A38,64.1,455.14,1,55045,2,0,L,304.2,23.91,1,G,Y,78,37.41006,SW
Nominal_area,1,1000000,99A38,64.1,235.19,1,55046,1,1,L,126.4,24.4,1,G,Y,78,37.41006,LM
Nominal_area,1,1000000,99A38,64.1,235.19,1,55046,2,1,L,304.2,24.4,1,G,Y,78,37.41006,SW
Nominal_area,1,1000000,99A38,64.1,373.97,1,55048,1,1,R,304.3,24.96,1,G,N,81,37.61325,MS
Nominal_area,1,1000000,99A38,64.1,373.97,1,55048,2,0,R,126.4,24.96,1,G,N,81,37.61325,FM
Nominal_area,1,1000000,99A38,64.1,367.87,1,55053,1,1,R,304.3,29.66,1,G,N,91,37.94131,MS
Nominal_area,1,1000000,99A38,64.1,367.87,1,55053,2,1,R,126.4,29.66,1,G,N,91,37.94131,FM
Nominal_area,1,1000000,99A38,64.1,136.2,1,55054,1,1,L,126.4,29.76,1,G,Y,91,37.94131,LM
Nominal_area,1,1000000,99A38,64.1,136.2,1,55054,2,1,L,304.2,29.76,1,G,Y,91,37.94131,SW
Nominal_area,1,1000000,99A38,64.1,125.63,1,55055,1,1,R,304.3,31.05,1,G,N,91,38.1154,MS
Nominal_area,1,1000000,99A38,64.1,125.63,1,55055,2,1,R,126.4,31.05,1,G,N,91,38.1154,FM
Nominal_area,1,1000000,99A38,64.1,177.93,1,55056,1,1,L,126.4,31.5,1,G,Y,91,38.1154,LM
Nominal_area,1,1000000,99A38,64.1,177.93,1,55056,2,1,L,304.2,31.5,1,G,Y,91,38.1154,SW
Nominal_area,1,1000000,99A38,64.1,67.23,1,55059,1,1,L,126.4,32.73,1,G,Y,91,38.1154,LM
Nominal_area,1,1000000,99A38,64.1,67.23,1,55059,2,1,L,304.2,32.73,1,G,Y,91,38.1154,SW
Nominal_area,1,1000000,99A38,64.1,2.86,1,55061,1,1,L,126.4,34.01,1,G,Y,91,38.26217,LM
Nominal_area,1,1000000,99A38,64.1,2.86,1,55061,2,1,L,304.2,34.01,1,G,Y,91,38.26217,SW
Nominal_area,1,1000000,99A38,64.1,642.93,1,55063,1,1,L,126.4,34.51,1,G,Y,91,38.26217,LM
Nominal_area,1,1000000,99A38,64.1,642.93,1,55063,2,0,L,304.2,34.51,1,G,Y,91,38.26217,SW
Nominal_area,1,1000000,99A38,64.1,397.33,1,55064,1,1,R,304.3,35.89,1,G,N,91,38.46742,MS
Nominal_area,1,1000000,99A38,64.1,397.33,1,55064,2,1,R,126.4,35.89,1,G,N,91,38.46742,FM
Nominal_area,1,1000000,99A38,64.1,472.86,1,55065,1,1,L,126.4,36.5,1,G,Y,91,38.46742,LM
Nominal_area,1,1000000,99A38,64.1,472.86,1,55065,2,1,L,304.2,36.5,1,G,Y,91,38.46742,SW
Nominal_area,1,1000000,99A38,64.1,418.14,1,55066,1,1,R,304.3,36.7,1,G,N,91,38.46742,MS
Nominal_area,1,1000000,99A38,64.1,418.14,1,55066,2,1,R,126.4,36.7,1,G,N,91,38.46742,FM
Nominal_area,1,1000000,99A38,64.1,587.21,2,55068,1,1,R,304.3,37.35,2,G,N,91,38.46742,MS
Nominal_area,1,1000000,99A38,64.1,587.21,2,55068,2,1,R,126.4,37.35,2,G,N,91,38.46742,FM
Nominal_area,1,1000000,99A38,64.1,251.4,1,55070,1,1,L,126.4,38.18,1,G,Y,94,38.60873,LM
Nominal_area,1,1000000,99A38,64.1,251.4,1,55070,2,0,L,304.2,38.18,1,G,Y,94,38.60873,SW
Nominal_area,1,1000000,99A38,64.1,539.36,1,55076,1,1,L,126.4,39.26,1,G,Y,94,38.60873,LM
Nominal_area,1,1000000,99A38,64.1,539.36,1,55076,2,1,L,304.2,39.26,1,G,Y,94,38.60873,SW
Nominal_area,1,1000000,99A38,64.1,444.73,1,55078,1,1,R,304.3,40.9,1,G,N,94,38.81261,MS
Nominal_area,1,1000000,99A38,64.1,444.73,1,55078,2,0,R,126.4,40.9,1,G,N,94,38.81261,FM
Nominal_area,1,1000000,99A38,64.1,318.65,1,55082,1,1,R,304.3,41.45,1,G,N,94,38.81261,MS
Nominal_area,1,1000000,99A38,64.1,318.65,1,55082,2,1,R,126.4,41.45,1,G,N,94,38.81261,FM
Nominal_area,1,1000000,99A38,64.1,521.01,2,55083,1,1,R,304.3,41.56,2,G,N,94,38.81261,MS
Nominal_area,1,1000000,99A38,64.1,521.01,2,55083,2,0,R,126.4,41.56,2,G,N,94,38.81261,FM
Nominal_area,1,1000000,99A38,64.1,398.8,1,55087,1,1,R,304.3,43.81,1,G,N,88,38.93837,MS
Nominal_area,1,1000000,99A38,64.1,398.8,1,55087,2,1,R,126.4,43.81,1,G,N,88,38.93837,FM
Nominal_area,1,1000000,99A38,64.1,351.57,1,55091,1,1,L,126.4,44.93,1,G,Y,88,39.08853,LM
Nominal_area,1,1000000,99A38,64.1,351.57,1,55091,2,1,L,304.2,44.93,1,G,Y,88,39.08853,SW
Nominal_area,1,1000000,99A38,64.1,433.6,1,55092,1,1,R,304.3,45.86,1,G,N,88,39.08853,MS
Nominal_area,1,1000000,99A38,64.1,433.6,1,55092,2,1,R,126.4,45.86,1,G,N,88,39.08853,FM
Nominal_area,1,1000000,99A38,64.1,195.94,1,55094,1,1,R,304.3,46,1,G,N,88,39.08853,MS
Nominal_area,1,1000000,99A38,64.1,195.94,1,55094,2,1,R,126.4,46,1,G,N,88,39.08853,FM
Nominal_area,1,1000000,99A38,64.1,74.74,1,55095,1,1,R,304.3,46.06,1,G,N,88,39.15029,MS
Nominal_area,1,1000000,99A38,64.1,74.74,1,55095,2,1,R,126.4,46.06,1,G,N,88,39.15029,FM
Nominal_area,1,1000000,99A38,64.1,467.42,1,55098,1,1,L,126.4,46.61,1,G,Y,88,39.15029,LM
Nominal_area,1,1000000,99A38,64.1,467.42,1,55098,2,1,L,304.2,46.61,1,G,Y,88,39.15029,SW
Nominal_area,1,1000000,99A38,64.1,372.13,1,55099,1,0,R,304.3,47.03,1,G,N,88,39.15029,MS
Nominal_area,1,1000000,99A38,64.1,372.13,1,55099,2,1,R,126.4,47.03,1,G,N,88,39.15029,FM
Nominal_area,1,1000000,99A38,64.1,398.12,1,55100,1,1,R,304.3,47.31,1,G,N,88,39.15029,MS
Nominal_area,1,1000000,99A38,64.1,398.12,1,55100,2,1,R,126.4,47.31,1,G,N,88,39.15029,FM
Nominal_area,1,1000000,99A39,66.97,6.05,2,55101,1,0,L,153.1,55.4,2,G,N,88,39.45117,LM
Nominal_area,1,1000000,99A39,66.97,6.05,2,55101,2,1,L,330.9,55.4,2,G,N,88,39.45117,SW
Nominal_area,1,1000000,99A39,66.97,58.71,1,55102,1,0,R,331,55.8,1,G,Y,88,39.45117,MS
Nominal_area,1,1000000,99A39,66.97,58.71,1,55102,2,1,R,153.1,55.8,1,G,Y,88,39.45117,FM
Nominal_area,1,1000000,99A39,66.97,3.75,1,55106,1,1,R,331,61.65,1,G,Y,88,40.03536,MS
Nominal_area,1,1000000,99A39,66.97,3.75,1,55106,2,1,R,153.1,61.65,1,G,Y,88,40.03536,FM
Nominal_area,1,1000000,99A39,66.97,183.06,1,55109,1,1,L,153.1,62.66,1,G,N,88,40.03536,LM
Nominal_area,1,1000000,99A39,66.97,183.06,1,55109,2,1,L,330.9,62.66,1,G,N,88,40.03536,SW
Nominal_area,1,1000000,99A39,66.97,652.94,1,55110,1,1,L,153.1,62.96,1,G,N,88,40.24405,LM
Nominal_area,1,1000000,99A39,66.97,652.94,1,55110,2,1,L,330.9,62.96,1,G,N,88,40.24405,SW
Nominal_area,1,1000000,99A39,66.97,241.56,1,55111,1,1,R,331,66.28,1,G,Y,88,40.47452,MS
Nominal_area,1,1000000,99A39,66.97,241.56,1,55111,2,1,R,153.1,66.28,1,G,Y,88,40.47452,FM
Nominal_area,1,1000000,99A39,66.97,225.67,1,55112,1,1,R,331,66.76,1,G,Y,88,40.47452,MS
Nominal_area,1,1000000,99A39,66.97,225.67,1,55112,2,0,R,153.1,66.76,1,G,Y,88,40.47452,FM
Nominal_area,1,1000000,99A39,66.97,453.14,1,55114,1,1,R,331,67.23,1,G,Y,88,40.47452,MS
Nominal_area,1,1000000,99A39,66.97,453.14,1,55114,2,0,R,153.1,67.23,1,G,Y,88,40.47452,FM
Nominal_area,1,1000000,99A39,66.97,112.77,4,55116,1,1,L,153.1,68.98,3,G,N,88,40.69376,LM
Nominal_area,1,1000000,99A39,66.97,112.77,4,55116,2,1,L,330.9,68.98,3,G,N,88,40.69376,SW
Nominal_area,1,1000000,99A39,66.97,402.45,1,55117,1,0,L,153.1,70.35,1,G,N,88,40.88845,LM
Nominal_area,1,1000000,99A39,66.97,402.45,1,55117,2,1,L,330.9,70.35,1,G,N,88,40.88845,SW
Nominal_area,1,1000000,99A39,66.97,167.7,1,55118,1,1,R,331,71.01,1,G,Y,88,40.88845,MS
Nominal_area,1,1000000,99A39,66.97,167.7,1,55118,2,1,R,153.1,71.01,1,G,Y,88,40.88845,FM
Nominal_area,1,1000000,99A39,66.97,125.89,1,55120,1,1,R,331,72.35,1,G,Y,81,41.09107,MS
Nominal_area,1,1000000,99A39,66.97,125.89,1,55120,2,0,R,153.1,72.35,1,G,Y,81,41.09107,FM
Nominal_area,1,1000000,99A39,66.97,257.63,1,55121,1,1,L,153.1,72.73,1,G,N,81,41.09107,LM
Nominal_area,1,1000000,99A39,66.97,257.63,1,55121,2,1,L,330.9,72.73,1,G,N,81,41.09107,SW
Nominal_area,1,1000000,99A39,66.97,419.77,1,55123,1,1,R,331,75.98,1,G,Y,81,41.31767,MS
Nominal_area,1,1000000,99A39,66.97,419.77,1,55123,2,1,R,153.1,75.98,1,G,Y,81,41.31767,FM
Nominal_area,1,1000000,99A39,66.97,469.26,1,55124,1,1,L,153.1,78.36,1,G,N,81,41.5578,LM
Nominal_area,1,1000000,99A39,66.97,469.26,1,55124,2,0,L,330.9,78.36,1,G,N,81,41.5578,SW
Nominal_area,1,1000000,99A39,66.97,140.12,1,55125,1,1,R,331,78.51,1,G,Y,81,41.72658,MS
Nominal_area,1,1000000,99A39,66.97,140.12,1,55125,2,1,R,153.1,78.51,1,G,Y,81,41.72658,FM
Nominal_area,1,1000000,99A39,66.97,132.58,1,55126,1,1,L,153.1,79.1,1,G,N,81,41.72658,LM
Nominal_area,1,1000000,99A39,66.97,132.58,1,55126,2,1,L,330.9,79.1,1,G,N,81,41.72658,SW
Nominal_area,1,1000000,99A39,66.97,38.82,1,55127,1,0,R,331,80.48,1,G,Y,81,41.72658,MS
Nominal_area,1,1000000,99A39,66.97,38.82,1,55127,2,1,R,153.1,80.48,1,G,Y,81,41.72658,FM
Nominal_area,1,1000000,99A39,66.97,198.36,1,55129,1,1,L,153.1,82.15,1,G,N,81,41.97429,LM
Nominal_area,1,1000000,99A39,66.97,198.36,1,55129,2,1,L,330.9,82.15,1,G,N,81,41.97429,SW
Nominal_area,1,1000000,99A39,66.97,293.27,1,55130,1,1,L,153.1,82.19,1,G,N,81,41.97429,LM
Nominal_area,1,1000000,99A39,66.97,293.27,1,55130,2,1,L,330.9,82.19,1,G,N,81,41.97429,SW
Nominal_area,1,1000000,99A40,65.58,38.04,2,55136,1,1,R,177.9,5.7,2,G,N,87,39.40094,TP
Nominal_area,1,1000000,99A40,65.58,38.04,2,55136,2,1,R,0,5.7,2,G,N,87,39.40094,HA
Nominal_area,1,1000000,99A40,65.58,170.64,1,55137,1,1,L,0,6.15,1,G,N,87,39.40094,RD
Nominal_area,1,1000000,99A40,65.58,170.64,1,55137,2,1,L,0,6.15,1,G,N,87,39.40094,RV
Nominal_area,1,1000000,99A40,65.58,465.52,1,55139,1,0,L,0,7.01,1,G,N,87,39.5163,RD
Nominal_area,1,1000000,99A40,65.58,465.52,1,55139,2,1,L,0,7.01,1,G,N,87,39.5163,RV
Nominal_area,1,1000000,99A40,65.58,118.43,1,55140,1,1,R,177.9,7.36,1,G,N,87,39.5163,TP
Nominal_area,1,1000000,99A40,65.58,118.43,1,55140,2,1,R,0,7.36,1,G,N,87,39.5163,HA
Nominal_area,1,1000000,99A40,65.58,210.97,2,55141,1,1,L,0,9.48,2,G,N,87,39.6564,RD
Nominal_area,1,1000000,99A40,65.58,210.97,2,55141,2,1,L,0,9.48,2,G,N,87,39.6564,RV
Nominal_area,1,1000000,99A40,65.58,148.95,1,55144,1,1,L,0,10.95,1,G,N,87,39.81498,RD
Nominal_area,1,1000000,99A40,65.58,148.95,1,55144,2,1,L,0,10.95,1,G,N,87,39.81498,RV
Nominal_area,1,1000000,99A40,65.58,443.65,1,55146,1,1,R,177.9,12.93,1,G,N,87,39.93346,TP
Nominal_area,1,1000000,99A40,65.58,443.65,1,55146,2,1,R,0,12.93,1,G,N,87,39.93346,HA
Nominal_area,1,1000000,99A40,65.58,201.54,1,55147,1,0,L,0,13.68,1,G,N,94,40.09889,RD
Nominal_area,1,1000000,99A40,65.58,201.54,1,55147,2,1,L,0,13.68,1,G,N,94,40.09889,RV
Nominal_area,1,1000000,99A40,65.58,160.38,1,55148,1,0,L,0,14.4,1,G,N,94,40.09889,RD
Nominal_area,1,1000000,99A40,65.58,160.38,1,55148,2,1,L,0,14.4,1,G,N,94,40.09889,RV
Nominal_area,1,1000000,99A40,65.58,230.84,1,55149,1,0,L,0,15.68,1,G,N,94,40.09889,RD
Nominal_area,1,1000000,99A40,65.58,230.84,1,55149,2,1,L,0,15.68,1,G,N,94,40.09889,RV
Nominal_area,1,1000000,99A40,65.58,506.4,1,55153,1,0,R,177.9,17.23,1,G,N,94,40.21375,TP
Nominal_area,1,1000000,99A40,65.58,506.4,1,55153,2,1,R,0,17.23,1,G,N,94,40.21375,HA
Nominal_area,1,1000000,99A40,65.58,461.31,2,55154,1,1,R,177.9,17.53,2,G,N,94,40.21375,TP
Nominal_area,1,1000000,99A40,65.58,461.31,2,55154,2,1,R,0,17.53,2,G,N,94,40.21375,HA
Nominal_area,1,1000000,99A40,65.58,12.56,1,55159,1,1,L,0,20.71,1,G,N,94,40.49755,RD
Nominal_area,1,1000000,99A40,65.58,12.56,1,55159,2,0,L,0,20.71,1,G,N,94,40.49755,RV
Nominal_area,1,1000000,99A40,65.58,477.55,1,55162,1,1,L,0,21.26,1,G,N,94,40.49755,RD
Nominal_area,1,1000000,99A40,65.58,477.55,1,55162,2,1,L,0,21.26,1,G,N,94,40.49755,RV
Nominal_area,1,1000000,99A40,65.58,133.35,1,55164,1,1,L,0,21.66,1,G,N,94,40.60699,RD
Nominal_area,1,1000000,99A40,65.58,133.35,1,55164,2,1,L,0,21.66,1,G,N,94,40.60699,RV
Nominal_area,1,1000000,99A40,65.58,334.85,1,55165,1,1,L,0,21.88,1,G,N,94,40.60699,RD
Nominal_area,1,1000000,99A40,65.58,334.85,1,55165,2,1,L,0,21.88,1,G,N,94,40.60699,RV
